,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
520,72W6xVQGdKHQl348KYgwg2,0.417,0.355,0.0,-12.372,1.0,0.0599,0.847,4.18e-05,0.113,0.0914,86.078,221025.0,4.0
521,3qWDOGP2SBMLQ3nzMIkNbz,0.406,0.354,2.0,-9.343,0.0,0.0355,0.52,1.25e-05,0.116,0.479,119.706,186264.0,4.0
522,6wp8MFCXy2U6hAoLGnlxJn,0.682,0.454,1.0,-9.297,0.0,0.0584,0.0163,0.0,0.0683,0.0734,115.971,202171.0,4.0
523,7606oAr5GqreqTOdIX3uGB,0.575,0.442,1.0,-9.058,0.0,0.0312,0.428,2.35e-06,0.0975,0.304,82.037,220053.0,4.0
524,6jFzK1JUzC4Mr7kU12rTbQ,0.666,0.587,9.0,-7.271,0.0,0.0384,0.264,2.54e-05,0.318,0.392,105.007,218370.0,4.0
525,1inqeo4qN7t9nSPiwZtR82,0.694,0.669,6.0,-6.722,1.0,0.0385,0.0685,0.0,0.114,0.618,115.146,146087.0,4.0
526,54Eg8MXmNLr9b4q8Qb3kYL,0.608,0.666,10.0,-8.209,0.0,0.0511,0.109,1.78e-05,0.26,0.282,128.094,211875.0,4.0
527,3Q1bZ5hE0mOKSyTN96deya,0.664,0.354,11.0,-9.855,0.0,0.0373,0.789,1.97e-05,0.168,0.346,135.977,181765.0,4.0
528,01hEpx8jnOG4q7nDK14Rhi,0.733,0.736,7.0,-5.123,0.0,0.111,0.028,0.0,0.131,0.669,147.897,166216.0,4.0
529,6uS2uan3JwpHko4E8Bg0UR,0.7,0.812,0.0,-5.063,0.0,0.0995,0.243,0.0,0.126,0.825,101.038,146587.0,4.0
530,7wXb66O5ZZU77xtqNDH0gl,0.755,0.732,0.0,-5.937,1.0,0.0676,0.107,0.0,0.124,0.606,118.088,156805.0,4.0
531,7ftzLN04T6FZkVDdqjEukH,0.544,0.666,1.0,-4.392,0.0,0.109,0.21,0.0,0.102,0.475,120.542,161723.0,4.0
532,3fxSSvnUS7ALxmhOckb7t6,0.68,0.76,1.0,-4.866,0.0,0.0556,0.233,0.0,0.13,0.709,82.54,176773.0,4.0
533,34fqJK3MV1eToqwBm6vo33,0.712,0.732,7.0,-5.771,0.0,0.0619,0.168,0.0,0.209,0.807,108.006,135372.0,4.0
534,7mWPjS3fX0ymPSrkDJrVaP,0.635,0.779,8.0,-4.976,1.0,0.0389,0.235,0.0,0.12,0.355,126.838,164013.0,4.0
535,43mGIsFZwISk1WWTcAK728,0.656,0.796,11.0,-4.294,0.0,0.0437,0.222,0.0,0.36,0.699,95.009,221020.0,4.0
536,3Ks12KDKwrT1anFMW0tevG,0.722,0.75,9.0,-4.477,0.0,0.0649,0.187,0.0,0.2,0.737,125.036,164160.0,4.0
537,1feGbMzfkaybNk96cXcqnO,0.795,0.664,9.0,-6.209,1.0,0.141,0.116,0.0,0.143,0.576,102.102,163529.0,4.0
538,0HyDNYQmQ3obfA81D3y9tG,0.527,0.75,6.0,-5.449,0.0,0.11,0.0254,0.0,0.108,0.38,128.006,228984.0,4.0
539,4ylL1oPx1rY1yFivslLFOR,0.615,0.834,8.0,-5.471,1.0,0.0667,0.105,0.0,0.157,0.341,112.602,211411.0,4.0
540,38UoVEHcZ85EGBo6k79643,0.58,0.778,6.0,-4.141,1.0,0.0473,0.355,0.0,0.0769,0.612,150.096,176400.0,4.0
541,1uXJYnCsXy2v50y0fDEEiV,0.658,0.674,5.0,-6.848,0.0,0.0484,0.114,1.84e-05,0.147,0.164,129.914,237614.0,3.0
542,43ic0un1f9Nak0ZCQgvKjY,0.917,0.54,1.0,-6.63,0.0,0.0954,0.29,0.000197,0.0937,0.747,125.048,168960.0,4.0
543,79VpbVJ1asRXWjkbvlxFED,0.765,0.69,0.0,-6.618,0.0,0.152,0.0469,0.0,0.159,0.858,90.965,224176.0,4.0
544,7xtDBQTR47nZwpBRu6pOdO,0.722,0.841,1.0,-3.561,1.0,0.0545,0.405,0.0,0.0876,0.467,99.963,166984.0,4.0
545,4rstEjIOddR5CuzzLv2bhS,0.707,0.674,0.0,-5.717,0.0,0.193,0.261,0.0,0.145,0.824,83.066,174727.0,4.0
546,4FipWtfZ60Q7unvzHrcSMZ,0.562,0.644,0.0,-6.251,1.0,0.0532,0.0498,0.0,0.264,0.368,90.047,173333.0,4.0
547,1eDC4NiUYgQSKpKDIvXxi4,0.585,0.724,9.0,-5.611,0.0,0.0967,0.445,0.0,0.1,0.547,162.05,213543.0,4.0
548,1JAkXiY10vwLhSbcsiimrp,0.883,0.716,7.0,-8.127,1.0,0.414,0.435,0.0,0.0801,0.761,141.066,205106.0,4.0
549,67qxSUoyng1ohzvfyOyNWW,0.676,0.794,2.0,-4.099,0.0,0.0265,0.0123,0.0,0.275,0.662,119.983,236720.0,4.0
550,1kLwHISN4aeuaQB27D9uzd,0.523,0.655,8.0,-7.358,1.0,0.0454,0.0898,0.0,0.172,0.3,141.868,189174.0,4.0
551,2FkDq3XXKylGEhe4NdRqAd,0.556,0.731,11.0,-6.572,0.0,0.0923,0.373,0.0,0.116,0.0396,98.135,202469.0,4.0
552,0IxDw5m8XyFBnrCXAppF53,0.591,0.534,7.0,-5.448,1.0,0.0417,0.568,0.0,0.164,0.455,145.657,190796.0,4.0
553,00QN58Gx571pB1MEuBAcmL,0.548,0.919,9.0,-5.348,1.0,0.19,0.255,0.0,0.0984,0.385,165.942,169181.0,4.0
554,37hdLoozh7mKLbDeO5GAt8,0.672,0.708,3.0,-5.991,0.0,0.272,0.0445,0.0199,0.129,0.785,87.905,146080.0,4.0
555,0ZqHo6eTBHUcOVjZzPvftT,0.641,0.636,10.0,-4.318,1.0,0.0414,0.289,0.0,0.125,0.285,89.826,222667.0,4.0
556,21GyhjROpCcIl4NOW96pg9,0.798,0.544,7.0,-8.607,0.0,0.079,0.116,0.0,0.122,0.342,120.094,199413.0,4.0
557,4RHsdKGyR5XTeMhyPFz57J,0.828,0.676,7.0,-5.737,1.0,0.0485,0.0261,0.0,0.164,0.661,108.037,184444.0,4.0
558,6Ahg1hncxUdK0ICqU03BCu,0.623,0.663,11.0,-6.458,1.0,0.142,0.0624,4.49e-06,0.0922,0.346,149.91,172200.0,4.0
559,2u2ZTMuRZx0UG7g7w4J76R,0.677,0.47,0.0,-8.17,0.0,0.0336,0.647,0.0,0.416,0.525,122.089,170400.0,4.0
560,3dwOv0XXmyWRcyc7jz1VmL,0.551,0.516,11.0,-8.047,1.0,0.0709,0.46,0.0,0.914,0.189,135.976,123392.0,3.0
561,4ILtwYPIonCeRGCIiXAASp,0.867,0.699,5.0,-6.082,1.0,0.0441,0.0364,0.0,0.0824,0.774,122.003,169672.0,4.0
562,3RqausOoS1TMLly9Q12JgT,0.636,0.65,1.0,-4.045,1.0,0.24,0.573,0.0,0.101,0.303,61.837,198871.0,4.0
563,7dH0dpi751EoguDDg3xx6J,0.463,0.624,7.0,-5.118,1.0,0.0274,0.426,0.0,0.221,0.521,147.929,285587.0,4.0
564,6MCjmGYlw6mQVWRFVgBRvB,0.663,0.871,8.0,-5.287,1.0,0.03,0.00299,1.8e-06,0.337,0.826,130.025,258840.0,4.0
565,06XQvnJb53SUYmlWIhUXUi,0.627,0.824,1.0,-3.419,1.0,0.118,0.0699,6.57e-05,0.31,0.774,169.935,206000.0,4.0
566,0XZyF9lv6diMt4bxThOL0h,0.448,0.447,6.0,-7.161,0.0,0.045,0.234,0.0,0.382,0.299,78.861,251533.0,4.0
567,3ciqhcLmXP4hVGBD98QlEj,0.746,0.764,2.0,-6.833,1.0,0.0462,0.00803,0.0,0.357,0.701,116.982,231883.0,4.0
568,1zd35Y44Blc1CwwVbW3Qnk,0.725,0.853,10.0,-3.193,1.0,0.0516,0.305,0.0,0.115,0.707,134.991,248027.0,4.0
569,2pXmohBUnD5Li93sgpbPSg,0.675,0.746,8.0,-5.531,1.0,0.0288,0.12,0.0,0.121,0.533,99.99,220201.0,4.0
570,7z6qHGEKxRtwtYym2epV7l,0.707,0.965,1.0,-0.736,1.0,0.105,0.15,1.38e-06,0.726,0.777,128.003,208271.0,4.0
571,6EzZn96uOc9JsVGNRpx06n,0.525,0.978,11.0,-1.072,0.0,0.0815,0.00485,0.0,0.06,0.577,178.069,204920.0,4.0
572,7vBX6cVsCPFSx2C58hpZ4f,0.318,0.902,1.0,-4.605,1.0,0.131,0.0116,0.0,0.393,0.437,199.844,240285.0,4.0
573,3EYWY7XBj1BkCKX3R3hoZk,0.756,0.726,7.0,-5.388,1.0,0.0489,0.034,0.000455,0.119,0.792,123.98,159040.0,4.0
574,3RpFwqdROrxJvHywpT1pJ4,0.534,0.842,5.0,-4.279,0.0,0.0567,0.00108,0.000321,0.117,0.342,153.946,244538.0,4.0
575,7DyS11kB1YNrfDzQqtjmTh,0.66,0.576,3.0,-5.627,1.0,0.0363,0.0879,0.0,0.0599,0.561,80.978,193013.0,4.0
576,7AIj86wFWqm7X1TZ2hzHwS,0.548,0.6,5.0,-5.049,1.0,0.0297,0.071,0.0,0.192,0.296,143.961,258733.0,4.0
577,0iEzzJ3zmNQqATy2MilumS,0.736,0.871,1.0,-4.139,1.0,0.0577,0.0504,0.000831,0.313,0.739,127.945,181347.0,4.0
578,6y4GYuZszeXNOXuBFsJlos,0.584,0.911,5.0,-3.515,0.0,0.09,0.0119,0.0,0.119,0.606,92.502,221426.0,4.0
579,6NKn02oJDkUkRa9IHbMe3n,0.753,0.574,3.0,-4.57,1.0,0.0483,0.0512,3.71e-06,0.141,0.527,89.024,290000.0,4.0
580,465JzFiajJO59sUrDFsxdC,0.682,0.669,2.0,-4.741,1.0,0.0275,0.283,1e-06,0.145,0.831,81.999,271440.0,4.0
581,08YwAPnX8sygJUXG9rvhDv,0.687,0.873,8.0,-3.852,1.0,0.0335,0.0545,0.0,0.318,0.884,130.024,198600.0,4.0
582,37IPQgBkvbmH9JR5mlY6a8,0.599,0.309,10.0,-6.292,0.0,0.0507,0.774,0.0,0.122,0.584,72.285,212018.0,4.0
583,0cSkn2l67csUljEy0EEBPn,0.477,0.685,2.0,-4.554,1.0,0.0325,0.105,0.0,0.277,0.308,152.04,275000.0,4.0
584,2Gmyw5Vg2X5YW2lM3OC7nD,0.548,0.871,11.0,-5.377,1.0,0.123,0.0397,0.0,0.357,0.487,120.009,196497.0,4.0
585,5Ym4egUmT9wHEvZM2anGG8,0.88,0.356,11.0,-7.802,1.0,0.297,0.417,0.0,0.0997,0.468,129.822,203787.0,4.0
586,5D9MPWdY2hjSeTIGE5n5kv,0.712,0.817,1.0,-5.123,1.0,0.0279,0.0717,7.21e-06,0.146,0.679,100.016,243613.0,4.0
587,7D7GCO3CtDT1WDcj2W5VDV,0.651,0.861,2.0,-4.128,1.0,0.0568,0.052,0.0,0.0878,0.731,96.014,276213.0,4.0
588,4Jv7U0JJpbQnOrjtDwDZTZ,0.559,0.448,8.0,-4.11,1.0,0.0275,0.537,1.85e-05,0.0915,0.354,148.02,296653.0,4.0
589,0JTjZnuciQH4M3620aMDtZ,0.671,0.505,9.0,-7.575,1.0,0.0629,0.417,0.0,0.124,0.311,156.019,271093.0,4.0
590,6sIx7Cn37DGEhjy9hBP8Gx,0.506,0.769,3.0,-5.326,1.0,0.0363,0.113,0.0,0.0828,0.536,154.044,276040.0,4.0
591,1iEsGutpDvMJG0zYqoKKmQ,0.641,0.957,5.0,-2.574,1.0,0.0455,0.384,1.05e-06,0.218,0.71,106.995,274800.0,4.0
592,15HNdxGKNCIO9pgaY4n7FU,0.538,0.869,8.0,-3.464,1.0,0.0275,0.047,0.0,0.14,0.369,91.972,326843.0,4.0
593,5RhWszHMSKzb7KiXk4Ae0M,0.592,0.54,8.0,-11.249,0.0,0.0587,0.692,0.00187,0.0965,0.354,111.955,252027.0,4.0
594,1LnJVIG1BaHTRznuOgR0yc,0.78,0.885,7.0,-3.745,1.0,0.122,0.0436,2.8e-05,0.105,0.808,160.087,184521.0,4.0
595,18nkY3pJTub8WwEGiQAGh4,0.69,0.815,11.0,-5.227,0.0,0.0426,0.0157,2.85e-06,0.0636,0.613,94.032,200243.0,4.0
596,25BJRpLBe3i6d8okphoRAm,0.635,0.578,8.0,-6.749,1.0,0.132,0.539,0.0,0.115,0.584,77.065,273893.0,4.0
597,398dL22bDbKbAmiOnPaq7o,0.748,0.661,5.0,-6.702,1.0,0.0334,0.157,0.00102,0.101,0.743,90.003,256773.0,4.0
598,278JqkBGkjDovOYAwE8TW7,0.516,0.791,3.0,-1.927,1.0,0.0318,0.00345,0.0,0.141,0.48,96.921,324633.0,4.0
599,0jfFu1W96AlrsMqXSZZlSt,0.781,0.865,4.0,-5.218,1.0,0.0798,0.0921,0.0169,0.0879,0.746,123.986,192754.0,4.0
600,7tGDXCPLpAScEwmqab9YZd,0.422,0.969,7.0,-0.824,1.0,0.0591,0.00585,0.0,0.533,0.496,92.524,223187.0,4.0
601,172fMG26G2OoEzzg0wn26r,0.599,0.891,1.0,-3.242,1.0,0.116,0.562,0.0,0.322,0.694,93.029,276373.0,4.0
602,6H0PLsSYMzDOqhLgyOlzIj,0.633,0.723,8.0,-5.733,0.0,0.143,0.107,0.0,0.0818,0.688,103.101,264533.0,4.0
603,4pRqq3MwcqitKqNO8rOrOb,0.54,0.706,9.0,-5.235,1.0,0.0543,0.0171,0.0,0.225,0.385,172.021,282027.0,4.0
604,5DgAgJbHcm74RyA9YKj6k1,0.844,0.851,0.0,-3.762,1.0,0.0494,0.184,8.53e-05,0.0754,0.541,116.038,201720.0,4.0
605,6uUtmCz8XXep7n1QmC1jJG,0.583,0.627,1.0,-5.842,1.0,0.201,0.185,0.0,0.159,0.805,172.016,185379.0,4.0
606,2SihT7AVMiI2VtaAyVIcnO,0.438,0.646,1.0,-5.301,1.0,0.0361,0.124,0.0,0.0603,0.745,102.033,200219.0,4.0
607,1sIIlVrnPhrvmTrHtzM7tV,0.502,0.632,0.0,-4.612,1.0,0.0273,0.447,0.0,0.103,0.308,152.014,307067.0,4.0
608,2cKiHG16JBiqHdi7Llq0r7,0.545,0.745,2.0,-3.098,1.0,0.0286,0.0452,0.0,0.0907,0.413,106.094,306627.0,4.0
609,0qMip0B2D4ePEjBJvAtYre,0.541,0.977,4.0,-2.828,0.0,0.157,0.00321,5.13e-05,0.0796,0.263,134.938,237587.0,4.0
610,4CdSVeRvrteDBAyHD4Cruc,0.835,0.33,11.0,-11.989,0.0,0.361,0.542,0.0,0.0617,0.596,92.023,298290.0,4.0
611,2pn8dNVSpYnAtlKFC8Q0DJ,0.311,0.607,1.0,-6.578,1.0,0.11,0.0174,0.0,0.131,0.286,188.7,168086.0,4.0
612,2dHoVW9AxJVSRebPRyV2aA,0.647,0.377,6.0,-6.003,1.0,0.0375,0.594,0.0,0.0768,0.653,79.936,207164.0,4.0
613,7F1CiKqrY44kh5cDqwHOnx,0.541,0.153,6.0,-10.654,1.0,0.0303,0.882,1.66e-06,0.16,0.359,139.644,176972.0,4.0
614,45bE4HXI0AwGZXfZtMp8JR,0.667,0.373,4.0,-9.389,1.0,0.05,0.785,0.0,0.0906,0.0823,124.148,169266.0,4.0
615,1U6aNzlYxoCGGm7K6Nu9EE,0.369,0.424,7.0,-5.431,1.0,0.0318,0.64,0.0,0.184,0.181,179.597,203991.0,4.0
616,4H3t8C59tXjKf1R2iKtc5M,0.673,0.326,0.0,-7.481,1.0,0.0348,0.696,3.73e-06,0.103,0.672,133.309,189408.0,4.0
617,06IceO7e9isF3nX3y7dOTe,0.813,0.875,7.0,-3.768,0.0,0.188,0.29,0.0,0.0292,0.74,90.049,240000.0,4.0
618,7D93pJcwymzaZx8WgBo2zG,0.699,0.612,11.0,-4.355,1.0,0.0667,0.757,0.0,0.161,0.591,100.005,261603.0,4.0
619,6vPAmoERUMRoTZaCCSWQ12,0.641,0.593,3.0,-7.884,1.0,0.0264,0.46,0.0,0.169,0.437,119.828,281000.0,4.0
620,1s59X35jDULAyOGmBuTAnd,0.643,0.35,4.0,-5.924,0.0,0.0783,0.784,0.0,0.102,0.541,118.199,240457.0,1.0
621,4nbWX2HzrOEnX4xxvYRCyU,0.547,0.638,8.0,-2.99,1.0,0.124,0.697,0.0,0.074,0.876,176.277,142065.0,3.0
622,4cV6ld7uIs906zOwNscoBM,0.525,0.505,7.0,-4.199,1.0,0.032,0.538,0.0,0.101,0.79,179.968,191947.0,4.0
623,26xQbFpVg8JCT5NKQFJXg8,0.566,0.709,2.0,-2.86,1.0,0.0455,0.579,0.0,0.14,0.775,104.971,162475.0,1.0
624,0tKl8ZVM6xJkhznvJAS3Nq,0.478,0.732,4.0,-4.342,0.0,0.0779,0.363,3.34e-06,0.0768,0.664,184.819,259403.0,3.0
625,1uKjQoh8JZj9ryuYRhpd7E,0.78,0.877,6.0,-3.683,0.0,0.0427,0.148,2.36e-06,0.0627,0.909,133.263,191973.0,4.0
626,00szcRmgqJGtqrfIUYkM1h,0.605,0.8,10.0,-3.018,1.0,0.312,0.518,0.000128,0.0763,0.732,92.284,236731.0,4.0
627,14WP9aPMpre8L1u0RcRO5Q,0.617,0.557,5.0,-9.162,0.0,0.199,0.772,0.0,0.0775,0.654,174.09,221379.0,3.0
628,7jXw9LPDWtOJO4cycQ9Wh1,0.847,0.53,9.0,-7.416,1.0,0.107,0.591,0.0,0.091,0.835,123.024,183770.0,4.0
629,5QhnCB5kD34sYkvHviU0yz,0.598,0.687,2.0,-7.628,0.0,0.0362,0.29,1.21e-05,0.154,0.425,83.475,214360.0,4.0
630,6cyYD58m4zLDzEWld7sxHC,0.707,0.297,4.0,-16.09,0.0,0.39,0.338,1.74e-06,0.128,0.516,120.051,206509.0,4.0
631,4Tid3jOcqtTtvGe4IQO5Kv,0.878,0.579,7.0,-10.702,0.0,0.207,0.224,9.24e-05,0.082,0.669,80.024,158723.0,4.0
632,22YGEzwGJwqoFKJ0URX1cl,0.658,0.676,11.0,-7.735,1.0,0.282,0.282,0.000106,0.0457,0.711,95.835,195973.0,4.0
633,1EYeZGTMCjV7uVey5fNWXM,0.642,0.723,1.0,-6.149,1.0,0.243,0.58,0.000942,0.112,0.487,186.043,135480.0,4.0
634,0e7rIlMjTs8DsDxrWb5cGo,0.792,0.575,11.0,-10.858,0.0,0.235,0.451,1.08e-06,0.104,0.462,126.059,165714.0,4.0
635,245uFKckEiO9yfJT37edH9,0.724,0.576,9.0,-8.185,0.0,0.0404,0.33,0.0,0.455,0.613,107.067,165840.0,4.0
636,5JuxnGT8mSP7olUSx6w6ET,0.724,0.738,11.0,-6.132,0.0,0.11,0.0139,4.4e-06,0.762,0.782,98.041,149693.0,4.0
637,1oRqzXVdTqofua7MDSmJZn,0.836,0.691,7.0,-8.679,0.0,0.145,0.343,0.0,0.132,0.644,135.018,186667.0,4.0
638,42ZwLbocS9q28SQgrM9C8s,0.774,0.682,9.0,-8.202,0.0,0.31,0.356,1.36e-05,0.231,0.705,143.116,208667.0,4.0
639,3NnehgHJ53JjEkDmy4DC65,0.709,0.674,10.0,-6.472,1.0,0.0381,0.367,0.000202,0.12,0.734,104.072,161538.0,4.0
640,2FkCxMgyjqvKwV0wqKb3vF,0.747,0.543,5.0,-8.346,0.0,0.0434,0.371,2.13e-06,0.229,0.624,75.003,285560.0,4.0
641,1m1RUXf2pARYhwNyaKd3ye,0.664,0.743,9.0,-5.553,0.0,0.227,0.273,0.0,0.0973,0.743,99.862,169863.0,4.0
642,46w0RuHSg4LYbMh1JjJU8j,0.459,0.606,3.0,-4.993,0.0,0.19,0.141,1.18e-06,0.143,0.765,187.97,340928.0,4.0
643,1ktSlQqcgod7b4amYARarW,0.964,0.667,1.0,-4.814,0.0,0.241,0.126,0.0,0.0362,0.868,131.033,172507.0,4.0
644,4dxSPK51GeqyIXyzZYcP1y,0.757,0.779,8.0,-5.901,0.0,0.0533,0.148,0.000322,0.0782,0.464,109.989,172067.0,4.0
645,7ungXHBRDqUW3s5iy5aEcI,0.758,0.651,9.0,-9.808,1.0,0.0383,0.142,0.00111,0.192,0.344,140.03,252828.0,4.0
646,5ofWgZMhsgL70B1HtdTRwO,0.649,0.544,4.0,-7.688,0.0,0.0581,0.265,2.7e-06,0.102,0.114,76.5,240933.0,4.0
647,7tbdg8jBXvkdqo1LiuKZ2l,0.469,0.49,9.0,-10.724,0.0,0.207,0.674,0.0,0.0911,0.349,84.562,200599.0,4.0
648,2YwzYRcRIJLMPq4TBTBQgd,0.64,0.717,7.0,-6.04,1.0,0.107,0.171,0.0,0.349,0.823,92.529,210968.0,3.0
649,7xrIIxFmBpIozEoEHBs3YY,0.821,0.423,9.0,-14.296,0.0,0.0945,0.747,0.0,0.117,0.485,124.052,202317.0,4.0
650,2yGcGAhdIGiObLOnmsAoFT,0.727,0.496,2.0,-11.761,1.0,0.1,0.509,0.0,0.178,0.418,104.008,184615.0,4.0
651,4G0nwnhNay1k7zJJZ0bHSs,0.681,0.706,8.0,-6.697,0.0,0.043,0.0693,0.0,0.215,0.554,144.995,154759.0,4.0
652,03dipnNAHOHTtJtv3EWlxW,0.881,0.538,11.0,-10.218,1.0,0.0979,0.231,0.058,0.0985,0.745,127.116,156857.0,4.0
653,78UMhbpEdGKXSc9nk25ow0,0.736,0.605,2.0,-7.919,1.0,0.346,0.0665,0.0,0.0906,0.267,88.008,208213.0,4.0
654,4lPkQvLQVkdFCnakHWu6q9,0.762,0.606,7.0,-9.334,1.0,0.073,0.548,1.22e-05,0.0815,0.177,94.005,181316.0,4.0
655,0L1amLwBWnkKWJsNrOC2Y2,0.684,0.555,0.0,-9.4,1.0,0.049,0.396,0.0,0.0924,0.625,96.021,192741.0,4.0
656,360oH1CqXe9XXzbbi6hvyr,0.594,0.597,6.0,-6.084,1.0,0.165,0.105,0.000103,0.0748,0.639,201.906,197241.0,4.0
657,07gqbz5UFQhWtCfT31zGyo,0.626,0.716,5.0,-5.212,1.0,0.0555,0.587,0.0,0.0626,0.601,167.9,256480.0,4.0
658,0n7PAKyFVip3Zq9a8tkgHF,0.629,0.744,8.0,-5.44,1.0,0.0954,0.306,0.0,0.114,0.185,74.709,188000.0,4.0
659,4Je6j6W8WyBnbofmVoEUHi,0.658,0.492,4.0,-11.685,0.0,0.315,0.383,0.0,0.214,0.674,80.086,160500.0,4.0
660,2chwhxtQEALppccwv7FsWI,0.779,0.357,1.0,-11.842,1.0,0.0646,0.317,0.0,0.0902,0.39,121.966,220328.0,4.0
661,0XMV5uwx5WjZkqxrk87vJ3,0.585,0.714,10.0,-9.973,1.0,0.305,0.0617,0.0,0.0735,0.435,139.814,326505.0,4.0
662,42CFrgrQ2SOvAXPSbnaH3e,0.539,0.373,7.0,-10.348,0.0,0.139,0.261,0.0,0.156,0.438,64.055,198000.0,4.0
663,24jg1DbZgIwIBwascANUo0,0.755,0.82,6.0,-7.953,1.0,0.0374,0.134,5.51e-06,0.185,0.6,104.983,294524.0,4.0
664,5tPauDRDmFoM8GMEGRQPnt,0.632,0.512,2.0,-10.709,0.0,0.0238,0.455,0.000219,0.176,0.172,97.486,140308.0,3.0
665,3vPyLWIJxW8v5hBO8tP9RZ,0.731,0.488,1.0,-7.777,1.0,0.219,0.0527,0.0,0.143,0.203,124.964,224250.0,4.0
666,06iTnb5otqzyG3Y1wUnIjW,0.696,0.686,11.0,-8.317,0.0,0.126,0.221,0.0,0.102,0.403,117.902,167040.0,4.0
667,7pjIVRYtB0EjHEz8xDtt9i,0.749,0.726,1.0,-5.423,0.0,0.0423,0.628,0.0,0.0952,0.589,97.009,191433.0,4.0
668,4kb5Q6sQaA9mH8LsofJm3y,0.655,0.284,0.0,-9.798,0.0,0.0391,0.805,0.0,0.188,0.296,130.111,203213.0,4.0
669,1ERaWbmU3snPFCdLBARVqH,0.533,0.765,11.0,-6.123,0.0,0.321,0.00726,0.0,0.122,0.571,177.402,178081.0,4.0
670,6mLVg6iiYKqbRClBh5wUGj,0.738,0.659,1.0,-6.593,0.0,0.0373,0.294,0.00123,0.0956,0.693,104.967,150901.0,4.0
671,7BRKEcW05hOZMJ3bKOOzQl,0.751,0.549,5.0,-7.798,0.0,0.106,0.221,0.0,0.112,0.735,106.01,170992.0,4.0
672,3aViSiRTiK1e5OqJtUk3MS,0.736,0.486,0.0,-7.627,0.0,0.043,0.162,0.0,0.121,0.562,110.026,202943.0,4.0
673,2R9nfayl1NXhuAdEpwG2Qa,0.786,0.679,0.0,-5.402,1.0,0.0339,0.021,0.0,0.0433,0.673,104.979,172373.0,4.0
674,2nEQ9bdrr2W7uiCx7hJeCS,0.623,0.479,5.0,-8.874,1.0,0.418,0.269,0.0,0.32,0.634,96.9,145589.0,5.0
675,6iSm0u8DL5MqeptlsoeS90,0.842,0.678,11.0,-6.361,1.0,0.101,0.152,0.0,0.0669,0.919,118.048,172881.0,4.0
676,4YEsNhGhXXtefznetrzhMb,0.728,0.623,6.0,-6.645,0.0,0.0332,0.0179,0.000215,0.393,0.632,120.019,188663.0,4.0
677,58hvkiqc5envT8NYssA2rK,0.75,0.415,7.0,-7.887,0.0,0.244,0.426,0.0,0.185,0.267,120.027,178888.0,4.0
678,3yraHvsUkmnJjGhOrx1CSg,0.74,0.604,7.0,-6.784,1.0,0.0379,0.372,0.0,0.0829,0.602,101.925,207733.0,4.0
679,5GVMXVYBFyUeq1jz8IsGRq,0.718,0.718,0.0,-4.969,0.0,0.0609,0.479,8.8e-06,0.234,0.539,95.039,173375.0,4.0
680,0XwSUpdrF7nR7hVxbDs7mb,0.575,0.844,6.0,-4.89,0.0,0.072,0.00172,0.0,0.114,0.277,104.914,177801.0,4.0
681,0LbT0dDbSXAus5hhLfuTVu,0.652,0.531,9.0,-7.319,0.0,0.0348,0.725,1.52e-06,0.189,0.354,131.955,184226.0,4.0
682,3hV5aeKZrkVG1mwEOWeD82,0.253,0.732,5.0,-5.153,0.0,0.0633,0.0822,0.0,0.245,0.254,76.267,202173.0,4.0
683,5Z8Dj3LtbyCMiwE86rhg2f,0.761,0.781,5.0,-6.778,0.0,0.141,0.0681,0.108,0.0607,0.473,123.023,285375.0,4.0
684,2iL0W5qi0ivZ9WRXbZ74cS,0.66,0.733,0.0,-4.619,1.0,0.0359,0.248,8.96e-06,0.17,0.304,119.933,217000.0,4.0
685,2yI8xyHgyhCXyw0Vq98twb,0.801,0.528,7.0,-7.693,1.0,0.0937,0.204,1.44e-05,0.114,0.365,124.967,197865.0,4.0
686,3TaGtHDHWQ7TfPpX0eJrtB,0.772,0.535,9.0,-9.034,1.0,0.0675,0.0131,0.00147,0.142,0.775,81.986,290160.0,4.0
687,5v7h5vQgCJKZT5vB3I9s3o,0.974,0.643,9.0,-8.857,0.0,0.0452,0.105,0.00141,0.0833,0.967,117.985,252680.0,4.0
688,2DkxWMmdvS3f5hbz4UGQLO,0.784,0.545,4.0,-10.531,1.0,0.0357,0.397,0.000372,0.0723,0.574,143.993,275080.0,4.0
689,5FQPpxOXsvkMN6v18gtpwY,0.74,0.517,1.0,-6.233,0.0,0.0506,0.0183,0.0,0.0558,0.698,139.917,170858.0,4.0
690,4zcFipmPhbPHvFf24aO56K,0.755,0.558,4.0,-7.571,0.0,0.0962,0.275,0.0,0.121,0.388,97.959,135918.0,4.0
691,4WEAdAPGiyI6LIMlHGfhdZ,0.794,0.553,4.0,-7.304,0.0,0.0434,0.402,0.0016,0.206,0.485,104.975,177123.0,4.0
692,3YJJjQPAbDT7mGpX3WtQ9A,0.436,0.655,1.0,-8.37,0.0,0.0583,0.499,8.1e-06,0.688,0.412,121.002,279204.0,4.0
693,0ZE5BVCy5xVNsI4MaQRzUn,0.566,0.686,10.0,-5.879,0.0,0.0331,0.0103,0.000102,0.0987,0.147,85.972,223256.0,4.0
