,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
517,4FTGTibd0V8qZOTMwx7lG7,0.714,0.668,7.0,-7.848,1.0,0.0812,0.157,1.08e-05,0.0877,0.232,143.985,193371.0,4.0
518,6GCoKavQd5wOqScl5wVXOp,0.839,0.471,7.0,-9.136,1.0,0.0416,0.0685,0.128,0.0971,0.462,124.015,251613.0,4.0
519,3JhdCHaJZWnvIqFRHhQfCs,0.582,0.693,10.0,-5.522,0.0,0.135,0.125,1.38e-06,0.158,0.245,119.626,174125.0,4.0
520,16fcpqTCRdFkI15jyI5ePK,0.595,0.834,3.0,-3.549,0.0,0.153,0.353,0.0,0.372,0.867,140.595,153191.0,4.0
521,3MB1afOMzspYZUHF5cB0dq,0.705,0.559,2.0,-8.595,0.0,0.0424,0.567,0.0689,0.132,0.562,152.004,219671.0,4.0
522,4Qpa0WH8hUHtOJKSNPrGV7,0.801,0.633,4.0,-7.069,1.0,0.293,0.102,0.0,0.354,0.945,139.931,167143.0,4.0
523,3SRho3EnGMmpqeNRXwjkgg,0.713,0.585,1.0,-12.637,1.0,0.136,0.611,0.89,0.086,0.568,110.107,187731.0,4.0
524,2qa4plPe9puo6TUIP3uKWT,0.84,0.484,9.0,-7.605,1.0,0.336,0.189,0.0,0.266,0.657,140.01,240000.0,4.0
525,1YHjRAptXqPdsdx3g6FNJL,0.802,0.719,4.0,-4.271,0.0,0.0792,0.081,0.0,0.141,0.336,101.971,181919.0,4.0
526,4JjPEOCqAsLBZ9VJYfhxlX,0.632,0.837,4.0,-4.25,0.0,0.0314,0.00447,0.0,0.027,0.67,140.009,247217.0,4.0
527,4bnutybG1itDcpyoQo2Uoc,0.706,0.753,11.0,-4.988,1.0,0.0339,0.0143,0.000143,0.0919,0.855,98.028,180640.0,4.0
528,6w9aRQglMZxvxwdxyEWnCm,0.613,0.399,7.0,-7.381,1.0,0.0265,0.268,0.0,0.0869,0.176,145.879,304931.0,3.0
529,2knDuFWczh1Wv92eBAdPTa,0.743,0.601,11.0,-9.126,1.0,0.0615,0.336,2.37e-06,0.0902,0.445,82.009,176251.0,4.0
530,0TtgKq96j4bpE5UQUDXrwH,0.801,0.713,1.0,-8.268,1.0,0.0675,0.00164,0.928,0.33,0.0491,134.986,433971.0,4.0
531,4Qnv5g7aIcbDAkbRb169dV,0.868,0.673,1.0,-6.075,1.0,0.363,0.558,0.0,0.106,0.72,149.999,147200.0,4.0
532,2NZjHDEM4jtNgyfDTOWbK7,0.51,0.777,7.0,-10.39,1.0,0.0628,0.0247,0.000737,0.186,0.41,116.025,219733.0,4.0
533,0up477QX11ffSLneXa0xHA,0.534,0.535,4.0,-6.925,1.0,0.156,0.707,0.0,0.105,0.427,156.199,239478.0,3.0
534,7EougyUYWZdE1zCzsCA1Sx,0.486,0.462,1.0,-8.186,1.0,0.0653,0.541,0.0,0.0982,0.407,75.033,240955.0,4.0
535,31GEWTEfwsNDnA3LhQda3v,0.648,0.489,4.0,-6.074,1.0,0.0307,0.433,0.0,0.124,0.4,77.989,212446.0,4.0
536,06sDxr7MbbwFyTP1f6rvvl,0.497,0.454,10.0,-9.386,1.0,0.0303,0.543,0.0,0.0966,0.323,164.012,268536.0,4.0
537,0pnfuNHCpQC56xBuBXCqbT,0.711,0.725,1.0,-8.033,1.0,0.225,0.76,0.0,0.0972,0.261,153.939,257220.0,4.0
538,0uAW2j0sLBHVr3Gs9IGIqf,0.668,0.398,0.0,-6.971,1.0,0.0294,0.734,0.0,0.108,0.538,127.809,216000.0,4.0
539,0EMJPg5fNYn068xJgoOFME,0.655,0.598,5.0,-8.419,0.0,0.0385,0.141,0.0,0.319,0.617,146.034,243029.0,4.0
540,3fxNCwlNPWXSaQy2Z5WqrD,0.385,0.591,0.0,-8.365,1.0,0.0407,0.677,0.0,0.129,0.449,154.636,247806.0,4.0
541,4X76Z67l9ezYPn1ZN3EuK7,0.373,0.872,5.0,-7.074,1.0,0.0711,3.56e-05,0.892,0.235,0.263,132.05,337273.0,4.0
542,20dYdhOwY8nfGsVaIockAR,0.794,0.454,4.0,-7.848,1.0,0.0477,0.445,0.0,0.127,0.913,144.926,150298.0,4.0
543,0uCskQ9wUuLw72hcG7DFcZ,0.828,0.695,6.0,-7.866,0.0,0.129,0.0622,0.0,0.34,0.621,126.04,210094.0,4.0
544,4ssiqnnoxCHvRvnHZ7EieN,0.781,0.855,2.0,-4.368,1.0,0.0303,0.0946,4.61e-06,0.067,0.969,121.253,235520.0,4.0
545,5fnQ8JmPOzY4gsrtfe5PbK,0.656,0.857,0.0,-4.586,1.0,0.0962,0.0236,0.0,0.353,0.742,157.105,184033.0,4.0
546,5Mg4jtsrw6DVRXApAhQm7j,0.534,0.47,1.0,-7.688,1.0,0.0334,0.401,0.0,0.0918,0.326,78.974,243987.0,4.0
547,4C8sZv0hMqNffpWFKfHxFP,0.56,0.359,9.0,-10.869,1.0,0.0773,0.759,0.0,0.0998,0.428,163.815,226098.0,4.0
548,24mB1soS8zLHLG1GK9Hvjd,0.753,0.551,6.0,-8.21,0.0,0.097,0.687,5.22e-06,0.16,0.599,90.025,199333.0,4.0
549,4zYVhAyiJySa41foU2F645,0.594,0.344,6.0,-11.907,1.0,0.0372,0.61,0.0,0.0992,0.483,147.805,257320.0,4.0
550,2Mpuy9fsafkQxX3DSow9xw,0.534,0.677,2.0,-8.129,1.0,0.0333,0.644,5.72e-05,0.231,0.624,90.91,203094.0,4.0
551,3SM9id2FKxw6II0C5Ga1Es,0.725,0.822,8.0,-5.311,1.0,0.0544,0.0819,0.0,0.121,0.691,104.969,259000.0,4.0
552,4AoYnU8ckSUQnO7Ek0vy38,0.471,0.892,8.0,-5.818,0.0,0.128,0.107,0.0,0.114,0.209,124.991,305667.0,4.0
553,3iLKCRMxecPzGxLyjW85gk,0.491,0.547,11.0,-7.605,1.0,0.0285,0.402,0.0,0.126,0.544,143.125,259918.0,4.0
554,6taRClSqHXyd8IwDMyzPZR,0.634,0.904,10.0,-4.515,0.0,0.167,0.0129,0.0,0.0841,0.874,174.021,168966.0,4.0
555,1SvgBClOuipapA4pPgToDW,0.653,0.272,0.0,-12.412,1.0,0.035,0.32,0.0,0.305,0.367,123.729,225169.0,4.0
556,3Cdpq0qhrgiwPRkR720FZf,0.704,0.713,10.0,-7.573,1.0,0.187,0.646,0.0,0.0958,0.779,94.004,198500.0,4.0
557,5gE4HG83INsGkkJPkwQVjk,0.436,0.38,5.0,-8.471,1.0,0.0319,0.587,0.0,0.129,0.375,135.838,224697.0,4.0
558,57zvlzKV5nbFUNZfjyEweM,0.607,0.782,10.0,-7.376,1.0,0.0566,0.286,0.0,0.142,0.249,78.006,182865.0,4.0
559,1D1yUvHaleWGiwGODww5Bt,0.636,0.604,7.0,-7.49,1.0,0.0316,0.364,0.0,0.224,0.689,109.874,234288.0,4.0
560,3woa0ekqNnhx4etwchLZDk,0.657,0.35,8.0,-10.797,1.0,0.287,0.616,0.0,0.12,0.342,130.365,114461.0,4.0
561,40KZgKCIvRVIoZqv9lNBoP,0.521,0.268,7.0,-9.751,1.0,0.0338,0.866,0.0,0.1,0.444,90.472,285099.0,4.0
562,3I9kJ8QJnsGar9S0iV2YiM,0.782,0.888,9.0,-4.731,0.0,0.0767,0.449,0.000382,0.265,0.784,162.946,199332.0,4.0
563,29GfpfKba9AiYTwo30O494,0.915,0.647,3.0,-1.699,0.0,0.0643,0.596,1.31e-06,0.0786,0.896,130.032,160381.0,4.0
564,3nW0f94rw9LczMii8N8fww,0.951,0.703,7.0,-4.48,1.0,0.284,0.612,0.0,0.0833,0.912,129.962,174054.0,4.0
565,6eIZaT9qNz9lVrhWbJOWls,0.736,0.378,7.0,-10.472,0.0,0.182,0.206,0.000469,0.106,0.716,124.952,184500.0,4.0
566,4VBhrKEJ9nWzaiyhM5L9ic,0.801,0.448,7.0,-5.775,0.0,0.0351,0.712,0.0,0.166,0.686,132.095,137702.0,4.0
567,7hICqTvF8m3qTwhb2TRv0z,0.789,0.796,10.0,-10.96,0.0,0.04,0.0317,0.003,0.261,0.714,114.329,517147.0,4.0
568,2DaEaeLZtLaKiBhztTvQCY,0.668,0.661,2.0,-0.213,1.0,0.288,0.736,0.00076,0.0818,0.615,85.151,158825.0,5.0
569,1yf06WmcKRAq7jCxgYVHUt,0.946,0.977,4.0,2.67,0.0,0.176,0.665,0.000373,0.0405,0.322,130.098,221538.0,4.0
570,4wQUopWk9Ed7Ng5qpKN5qd,0.583,0.918,6.0,-3.612,1.0,0.0518,0.288,0.0,0.0701,0.836,164.081,172973.0,4.0
571,4DWKtQVURjepn8uzBgmwuv,0.882,0.419,7.0,-11.967,1.0,0.11,0.11,0.0,0.215,0.163,109.912,157088.0,4.0
572,5ZiFm8sWAKOImqyELd9Qqz,0.921,0.77,10.0,-7.191,0.0,0.111,0.00168,5.58e-06,0.122,0.197,127.001,195118.0,4.0
573,0f1xsopmPwjGv5lJooglnD,0.833,0.513,9.0,-8.308,0.0,0.0688,0.302,0.0,0.297,0.942,147.912,242778.0,4.0
574,6A6KCYsDAeR9XmXaCdIweC,0.944,0.639,9.0,-8.078,0.0,0.28,0.613,2.78e-05,0.0905,0.727,130.054,122769.0,4.0
575,2D0CiYAe6vVOaPBIVqtdlI,0.833,0.537,4.0,-9.877,0.0,0.256,0.0139,0.00106,0.084,0.417,160.112,230720.0,4.0
576,7frGdTrAxXpYbvsTsaySxJ,0.569,0.292,2.0,-7.965,0.0,0.204,0.621,2.38e-06,0.119,0.558,81.608,162461.0,5.0
577,6zsEKAZZulmsl1Qlw5G3EX,0.663,0.686,7.0,-7.321,1.0,0.0359,0.572,0.0,0.174,0.923,154.995,178737.0,4.0
578,5R9KPXQVeyqsHZoPLMgfNy,0.65,0.792,6.0,-3.825,0.0,0.0393,0.607,2.36e-05,0.92,0.872,154.027,225672.0,4.0
579,4llr8mcoauwrHBtjGb7F9S,0.75,0.668,0.0,-4.49,0.0,0.061,0.78,3.13e-06,0.338,0.786,94.998,159147.0,4.0
580,3nh8GzQjHwDOK29X3jpLO0,0.896,0.426,0.0,-8.202,1.0,0.353,0.0824,4.6e-05,0.121,0.586,121.987,260063.0,4.0
581,7IG7laqVpcvIIULrwWP5SA,0.852,0.62,6.0,-5.79,0.0,0.227,0.359,0.0,0.101,0.744,92.464,155676.0,4.0
582,2Z0ndOPDVXKENAVeQeced9,0.725,0.546,11.0,-5.217,0.0,0.0658,0.0639,7.25e-06,0.105,0.723,132.099,130914.0,4.0
583,1iCkf1LWDAc2HMZbtq3hd7,0.758,0.636,0.0,-7.276,0.0,0.0437,0.345,0.0,0.0365,0.958,150.038,158852.0,4.0
584,3GiY6uqCIFD8ufQ12ElSUZ,0.6,0.548,2.0,-6.046,1.0,0.503,0.624,0.0,0.11,0.71,85.275,295909.0,5.0
585,6HV630GY0GT3RN2efFRmbP,0.758,0.697,1.0,-4.103,1.0,0.0347,0.647,0.0,0.0887,0.81,94.98,171264.0,4.0
586,49QpcTWIP16YgGLmiPDvTI,0.857,0.805,9.0,-3.423,1.0,0.0682,0.307,0.0,0.297,0.734,130.047,156215.0,4.0
587,28us45t7BI3tfi3r1WaIgw,0.81,0.562,5.0,-7.764,0.0,0.12,0.254,0.0,0.254,0.667,120.016,160250.0,4.0
588,6QSc8c7gLPSpv80eoUzoZP,0.818,0.618,7.0,-3.534,1.0,0.418,0.00367,0.0,0.0748,0.53,131.564,168000.0,4.0
589,4dGJIcTQb05A0ZQgnvZm6k,0.775,0.755,5.0,-4.197,0.0,0.205,0.294,0.0,0.0574,0.689,105.698,432367.0,4.0
590,0MjgeOCthuozk51jsTJQvI,0.395,0.441,8.0,-9.488,1.0,0.0698,0.962,0.000531,0.417,0.34,78.8,152298.0,4.0
591,57eSbJs6jnZ1m3vW2n7XKk,0.595,0.681,6.0,-6.051,1.0,0.0393,0.556,0.000789,0.34,0.662,139.548,344002.0,4.0
592,6mregSY2XkzpmCEAZ908Zo,0.384,0.429,1.0,-11.847,0.0,0.0542,0.827,0.000215,0.424,0.302,102.712,113143.0,3.0
593,23wH7rAL86VrLnvuZt3Fbr,0.472,0.636,11.0,-7.575,1.0,0.0285,0.758,0.000227,0.418,0.294,97.73,343902.0,4.0
594,0HJ5Fo4iBViJhieUaYddZu,0.492,0.988,11.0,-1.239,0.0,0.163,0.00383,0.164,0.331,0.653,160.035,237173.0,4.0
595,4wUtptr1RLnHyTlkbUKutH,0.428,0.361,4.0,-8.53,1.0,0.0302,0.881,3.73e-06,0.0583,0.178,119.363,232807.0,1.0
596,5QVX2tGOF4w19BHtWPNpFu,0.712,0.867,4.0,-5.623,0.0,0.0581,0.0134,0.00939,0.196,0.544,126.005,156205.0,4.0
597,6zX9EuH7jN50Y5wj9vYyNv,0.536,0.421,0.0,-6.031,1.0,0.0465,0.0343,0.0092,0.096,0.664,188.219,214733.0,4.0
598,3QGtNcx26J7N0TzeCAidyN,0.302,0.347,11.0,-15.527,1.0,0.187,0.771,0.000163,0.354,0.35,180.464,130717.0,4.0
599,0zDIdtggZVwMw4ANbWCYdV,0.61,0.572,5.0,-8.107,0.0,0.287,0.266,0.0,0.144,0.292,84.823,184941.0,4.0
600,4P0DM28xIINYwPPY0O1i27,0.74,0.439,3.0,-7.892,0.0,0.0658,0.749,0.188,0.162,0.463,119.953,128412.0,4.0
601,6xMHl4rSpuHyG2O1t4bVub,0.755,0.331,5.0,-14.649,1.0,0.0452,0.602,0.921,0.14,0.535,119.988,130510.0,4.0
602,4iSWQ5Eadn5tZvvG9XNzYN,0.817,0.855,7.0,-3.282,0.0,0.244,0.318,0.0,0.0517,0.783,104.909,196973.0,4.0
603,392cXa8zAoEa0KjUid1FQZ,0.518,0.632,8.0,-6.019,0.0,0.0415,0.00223,0.611,0.169,0.0967,180.03,200000.0,4.0
604,3iYQtTFOrrCBhCY2gxFEsh,0.701,0.278,6.0,-13.571,0.0,0.0334,0.169,0.000262,0.111,0.116,134.935,184889.0,4.0
605,1SYOeS2Zi59MVcqMH0k2ft,0.726,0.404,1.0,-6.511,1.0,0.0912,0.864,0.223,0.107,0.196,119.808,113174.0,4.0
606,4q5K1BoKl9ymR4mK3883YX,0.847,0.624,8.0,-9.709,1.0,0.282,0.195,0.0,0.725,0.661,99.892,153000.0,4.0
607,5qhWIOZ6HztbHnsWNnkJTf,0.652,0.372,0.0,-8.823,0.0,0.035,0.832,2.86e-06,0.117,0.13,118.934,236579.0,4.0
608,4KL3FJYexPrPuMdPagHPXp,0.676,0.774,8.0,-3.988,1.0,0.0338,0.137,0.0,0.106,0.392,86.994,235413.0,4.0
609,5M0osd70WeG2LaAqvbe89r,0.908,0.73,1.0,-8.802,1.0,0.225,0.0441,6.55e-05,0.667,0.455,119.993,260000.0,4.0
610,3CVb6hkMrlF7eHhXi5B3PZ,0.889,0.705,11.0,-8.683,0.0,0.392,0.389,1.04e-05,0.0692,0.815,141.069,183830.0,4.0
611,1xk01NF8QFpjH8tAsNjjGy,0.545,0.532,10.0,-11.471,1.0,0.0523,0.766,0.00027,0.0983,0.369,163.959,277917.0,4.0
612,1c97hmN3Z064RQZTvCfM84,0.766,0.466,0.0,-8.036,1.0,0.0718,0.332,0.00378,0.379,0.839,145.003,157600.0,4.0
613,2TwGKgZ8wTdmMNIBChUcHx,0.539,0.145,2.0,-15.265,1.0,0.0461,0.825,0.0,0.108,0.419,77.051,194670.0,4.0
614,4psDGgIDekmdHp2Vm6PNjT,0.652,0.106,7.0,-16.073,1.0,0.039,0.942,0.0,0.0993,0.366,104.925,157714.0,4.0
615,1ZQoAkrJLpYNPVb5YCUJEW,0.445,0.28,10.0,-12.668,1.0,0.0275,0.819,1.29e-05,0.111,0.299,104.743,194286.0,4.0
616,04bU6UeryZnxHF3a61GhI3,0.787,0.924,1.0,-2.825,0.0,0.109,0.0576,0.303,0.305,0.801,100.014,85806.0,4.0
617,771Ht2lwiwuqxG0k43vgxi,0.909,0.421,11.0,-9.896,0.0,0.214,0.0909,0.0129,0.0714,0.585,90.061,98667.0,4.0
618,1UwsaPWcSPqhMbUSiYGCDP,0.767,0.692,3.0,-6.663,0.0,0.0398,0.13,0.0,0.0796,0.391,96.999,180619.0,4.0
619,4UQPuQP5NKZq4n5Janedgt,0.425,0.554,7.0,-10.262,1.0,0.0421,0.0141,0.00122,0.365,0.298,119.847,310911.0,4.0
620,1fSsfjF9ymfgNgLa8JlfCN,0.538,0.694,2.0,-6.895,1.0,0.388,0.0705,6.58e-06,0.0719,0.177,179.928,196834.0,4.0
621,6qXquKFh2YT14MRD5Z3dAH,0.641,0.258,9.0,-13.661,1.0,0.0451,0.72,0.897,0.299,0.321,151.983,226302.0,4.0
622,5bbAXfVAoe3Gl5vsQMs8Zf,0.906,0.907,7.0,-3.698,1.0,0.177,0.549,0.00024,0.0358,0.961,106.047,153962.0,4.0
623,49V9srxORkuBfT2iwabBdC,0.281,0.201,5.0,-20.468,0.0,0.0379,0.796,0.694,0.389,0.163,126.654,167428.0,4.0
624,6GPiZhAKD1DBr8b9Nt560J,0.386,0.338,7.0,-12.521,1.0,0.0747,0.965,0.00872,0.116,0.206,179.87,146667.0,4.0
625,0cmuNlPF1ZcyrKhnc6lnlM,0.677,0.722,11.0,-9.469,1.0,0.343,0.609,0.0,0.342,0.736,113.107,223687.0,4.0
626,10fRxrSPsjssMAzIo7mDvy,0.63,0.706,7.0,-8.394,1.0,0.13,0.0435,0.0,0.498,0.525,122.074,191614.0,4.0
627,1nGvEi078AozkJkwtaE3NV,0.436,0.813,7.0,-6.176,0.0,0.0435,0.0759,0.0,0.388,0.727,155.82,127995.0,3.0
628,1AJrznrjCng2wX8dy4LGXk,0.771,0.53,2.0,-11.731,1.0,0.526,0.391,0.0,0.115,0.501,143.115,285309.0,4.0
629,4z9inVEJzwLMPpdLhFjb51,0.851,0.389,2.0,-9.76,0.0,0.0923,0.409,0.000246,0.097,0.133,99.96,290000.0,4.0
630,1Qp77m1Ai0jnuD7ojdYzr9,0.535,0.995,4.0,-3.83,1.0,0.2,0.0554,0.0,0.366,0.71,133.023,192627.0,4.0
631,6u5f7X2vWaQFdez1UImzOf,0.78,0.719,8.0,-8.254,1.0,0.0547,0.363,0.0,0.0778,0.825,126.994,246142.0,4.0
632,4WhPkmqHZCtT32w3tRWy4c,0.726,0.728,8.0,-6.622,1.0,0.0359,0.0259,0.0,0.148,0.944,119.965,147500.0,4.0
633,12Kknh5NqqAukiyevjDQkT,0.941,0.467,10.0,-6.024,1.0,0.077,0.33,6.45e-05,0.529,0.49,128.96,139535.0,4.0
634,5axr5HmbZwBFHkc9mlU5aC,0.598,0.348,3.0,-12.785,0.0,0.0575,0.912,7.31e-05,0.0957,0.479,165.04,228840.0,4.0
635,7eX0bqDN8jewoTdeBulFDE,0.679,0.263,11.0,-15.997,0.0,0.0571,0.266,1.49e-05,0.124,0.38,159.618,204847.0,3.0
636,0AriSxYRoQelGrFEmS1BWm,0.717,0.872,6.0,-5.647,1.0,0.033,0.109,0.00156,0.344,0.886,122.012,179754.0,4.0
637,2GiTm3JELDl8D7MNlMRI9X,0.656,0.805,5.0,-7.323,1.0,0.126,0.0944,0.000877,0.0707,0.435,163.918,252893.0,4.0
638,2eppXfCeR7XaX7x2zkCBIw,0.885,0.437,10.0,-12.066,0.0,0.0431,0.0791,0.00113,0.164,0.637,108.048,215825.0,4.0
639,0J6WXcQ52yXn5tThiO1e1W,0.442,0.384,1.0,-10.223,1.0,0.0397,0.0102,6.51e-05,0.0831,0.0843,79.662,175556.0,4.0
640,4aPeeN8IYOCMNBGI0p7169,0.748,0.704,5.0,-4.512,0.0,0.0344,0.0741,0.0,0.088,0.823,110.028,284799.0,4.0
641,0imafUGTLCICf6HEhZU9Jg,0.851,0.767,11.0,-8.401,0.0,0.0296,0.0444,2.85e-05,0.114,0.919,110.966,247227.0,4.0
642,7ElfaDjFKXAlfscXU4rRXK,0.665,0.567,9.0,-5.662,0.0,0.0338,0.0656,0.0,0.269,0.274,118.965,169274.0,4.0
643,3vTq9AmdeZt7QVslH68LK8,0.69,0.771,11.0,-7.064,0.0,0.0262,0.403,0.0,0.25,0.926,131.946,180813.0,4.0
644,2pwj1MjlVgRbVcWjk3PEBd,0.737,0.71,7.0,-6.182,0.0,0.0929,0.171,0.0,0.146,0.922,97.98,213061.0,4.0
645,4JJcP0Rv9AgyPD6ZGaC8EE,0.89,0.701,0.0,-5.712,0.0,0.342,0.00306,3.06e-06,0.0895,0.505,80.462,225020.0,4.0
646,6i3e7v3Wclce3OJgYD5dy1,0.935,0.446,8.0,-10.472,1.0,0.329,0.0526,0.0,0.0575,0.511,96.01,173561.0,4.0
647,0njCMF5v4zYAtNe3tkaRSC,0.709,0.714,11.0,-3.821,0.0,0.0447,0.0943,0.0,0.101,0.671,103.897,202667.0,4.0
648,5AVPuxGEBlOaSsWDOh0OE7,0.774,0.872,1.0,-3.956,1.0,0.0757,0.247,0.0,0.0903,0.76,120.881,210773.0,4.0
649,6v4QuZeVN7Z3gq1goSRbfc,0.669,0.972,11.0,-2.158,0.0,0.0767,0.0841,0.0,0.0429,0.883,98.68,169427.0,4.0
650,7bqIGTUk7DV2YLHkra8F0o,0.746,0.675,6.0,-8.107,0.0,0.345,0.104,1.17e-06,0.157,0.291,125.036,115200.0,4.0
651,3FjZBgicqgvLsxs1u9632V,0.659,0.945,11.0,-1.55,0.0,0.107,0.00966,0.0,0.203,0.868,143.996,138267.0,4.0
652,1yeCMkw8RgwqhpTppdnSc1,0.531,0.558,0.0,-5.914,1.0,0.0442,0.798,0.0,0.0823,0.664,84.414,192813.0,4.0
653,2NK75gnjyi2WDbYXF71R83,0.602,0.394,4.0,-5.287,0.0,0.0273,0.773,0.0,0.0512,0.45,105.387,232550.0,3.0
654,1cZgIqwzRMD4jey5757crK,0.456,0.808,11.0,-5.864,0.0,0.0404,0.798,0.0,0.0663,0.879,160.004,203427.0,4.0
655,5fghgRsc8a3pSDXtjQ238F,0.906,0.626,5.0,-5.533,1.0,0.254,0.127,6.56e-06,0.0546,0.561,93.03,178064.0,4.0
656,4QjvtAQflFCsDqpqtNiBag,0.613,0.543,3.0,-7.842,1.0,0.0283,0.277,0.0,0.185,0.24,119.902,283400.0,4.0
657,2FSGUA0gFgGeQdprjtGM2M,0.635,0.706,5.0,-3.224,0.0,0.125,0.256,0.0,0.108,0.443,88.863,209160.0,4.0
658,0VdnMWbiPmjpNsPMQhj58P,0.726,0.798,9.0,-6.027,1.0,0.315,0.0135,0.0105,0.566,0.154,128.081,177187.0,4.0
659,0trAomQuEAHfBA19TPkQy1,0.968,0.699,0.0,-5.375,0.0,0.0721,0.179,0.0,0.35,0.956,110.056,153766.0,4.0
660,19N6uLVnJsa9FRPLI8VplX,0.352,0.332,2.0,-7.97,1.0,0.03,0.144,0.0,0.109,0.441,89.883,121301.0,4.0
661,6K0RF8Y1aQb42c3RPJNFyz,0.799,0.75,1.0,-5.026,0.0,0.0461,0.431,3.95e-05,0.179,0.723,98.03,214883.0,4.0
662,66S2z95FN3nUAr9S1gUIsp,0.852,0.593,6.0,-5.892,1.0,0.0702,0.386,0.168,0.154,0.87,90.002,221407.0,4.0
663,7jXw9LPDWtOJO4cycQ9Wh1,0.847,0.53,9.0,-7.416,1.0,0.107,0.591,0.0,0.091,0.835,123.024,183770.0,4.0
664,121uD1clN6btttnxb2K9Dt,0.657,0.872,8.0,-2.074,1.0,0.158,0.57,0.0,0.221,0.772,93.908,333008.0,4.0
665,1XiL9Lp1p9WfIAzuNR1uWD,0.543,0.566,6.0,-7.713,0.0,0.176,0.0514,0.0,0.104,0.662,92.025,281807.0,5.0
666,3NnehgHJ53JjEkDmy4DC65,0.709,0.674,10.0,-6.472,1.0,0.0381,0.367,0.000202,0.12,0.734,104.072,161538.0,4.0
667,6p1nVQXxuS3bI5jXxwZnnF,0.655,0.646,2.0,-7.913,1.0,0.0933,0.122,0.0793,0.107,0.278,89.918,130125.0,4.0
668,0ZRJvpLI8KCPYBY53isnNm,0.61,0.399,0.0,-11.686,0.0,0.0355,0.411,0.0384,0.0826,0.368,149.957,156595.0,4.0
669,14WP9aPMpre8L1u0RcRO5Q,0.617,0.557,5.0,-9.162,0.0,0.199,0.772,0.0,0.0775,0.654,174.09,221379.0,3.0
670,3SA5ziMeAS96eC9yFByChj,0.66,0.843,1.0,-10.018,1.0,0.0666,0.372,0.13,0.0346,0.874,80.02,121909.0,4.0
671,1m1RUXf2pARYhwNyaKd3ye,0.664,0.743,9.0,-5.553,0.0,0.227,0.273,0.0,0.0973,0.743,99.862,169863.0,4.0
672,3Bcp7WUGhMU0Zs0EwWd71f,0.543,0.447,0.0,-8.702,0.0,0.0402,0.918,0.0,0.141,0.677,158.027,201266.0,4.0
673,6c0gn40h3QvZLJSIV01tSx,0.472,0.441,8.0,-13.38,0.0,0.0438,0.535,0.0,0.0494,0.311,96.866,188808.0,4.0
674,10OU7eWlVd6U1nPAUoAlCv,0.689,0.86,5.0,-6.328,1.0,0.0512,0.198,0.000485,0.3,0.311,124.043,147097.0,4.0
675,3dHKqOyeyqNBMdlVD4CmJb,0.674,0.569,6.0,-9.753,0.0,0.29,0.0769,5.57e-06,0.11,0.474,101.349,226500.0,4.0
676,4pq8d4Nhxbr8lyYJePgMnG,0.82,0.653,6.0,-8.43,0.0,0.36,0.201,0.0,0.0603,0.799,149.971,116399.0,4.0
677,0LmBTAeJkoVntKjuUqCQHb,0.633,0.589,0.0,-7.082,1.0,0.218,0.297,0.0,0.127,0.357,92.115,185952.0,4.0
678,03dipnNAHOHTtJtv3EWlxW,0.881,0.538,11.0,-10.218,1.0,0.0979,0.231,0.058,0.0985,0.745,127.116,156857.0,4.0
679,2dVumdYZWK8giViUnBFWGO,0.64,0.245,4.0,-12.086,0.0,0.0355,0.81,1.39e-05,0.321,0.613,179.858,216714.0,4.0
680,360oH1CqXe9XXzbbi6hvyr,0.594,0.597,6.0,-6.084,1.0,0.165,0.105,0.000103,0.0748,0.639,201.906,197241.0,4.0
681,6BGv9jfDAk0rucTsw0L04S,0.912,0.557,1.0,-10.091,0.0,0.269,0.199,0.0,0.32,0.625,125.036,185280.0,4.0
682,5XPtHxYgGyhVPANn6NC1ht,0.923,0.608,10.0,-9.816,0.0,0.156,0.0438,0.00036,0.0686,0.325,120.02,160440.0,4.0
683,4sofJiicQwKsRo3S1vpt39,0.744,0.816,11.0,-3.933,1.0,0.0372,0.144,8.51e-06,0.0902,0.748,120.062,144000.0,4.0
684,2bcXFEJxYaQ1D3GRI4OM3Z,0.588,0.878,3.0,-5.081,0.0,0.057,0.0495,0.116,0.147,0.203,99.958,222197.0,4.0
685,7jtQIBanIiJOMS6RyCx6jZ,0.442,0.538,4.0,-8.55,0.0,0.0451,0.717,2.95e-05,0.09,0.139,122.758,244360.0,4.0
686,4tRUx2gflnuk7v0Uvic04X,0.832,0.658,0.0,-7.475,0.0,0.133,0.585,0.000467,0.144,0.407,93.009,201277.0,4.0
687,3Bh82a3e0tbj3nJgUeKqws,0.438,0.374,7.0,-9.275,1.0,0.0253,0.0365,0.0,0.167,0.254,149.87,184800.0,3.0
688,3c4cBEObUsLU8O5I2yQP3l,0.338,0.251,2.0,-14.544,1.0,0.0353,0.866,0.0324,0.11,0.0963,116.419,265738.0,4.0
689,4CdSVeRvrteDBAyHD4Cruc,0.835,0.33,11.0,-11.989,0.0,0.361,0.542,0.0,0.0617,0.596,92.023,298290.0,4.0
690,4FXKLGkXw4v5Kw3pEWCTYV,0.808,0.752,8.0,-3.618,0.0,0.0693,0.269,0.0,0.108,0.702,96.99,179555.0,4.0
